Author,Retweet IDs count,Text,Published At,URL,Favorited?,In reply to
john smith,1,"Again, who's wrong on Iran? Panetta admits Iran not developing nukes | The Raw Story: http://t.co/HZ2ida83 #politics #news #ronpaul",2012-01-09 19:01:28 +0100,http://twitter.com/kyonkun/status/156435434577215489,0,""
Ken Thomas,1,"Defense Secretary Leon Panetta says those Americans who died in war ""will never be forgotten. They are forever hereos."" #memorialday",2012-05-28 17:38:19 +0200,http://twitter.com/AP_Ken_Thomas/status/207133710699601920,0,""
Urban Zen,2,Why awareness is so important: 23-30% female vets sexually assaulted & figure is underreported. Panetta says likely 6x that number #wiw12,2012-03-09 20:37:26 +0100,http://twitter.com/Urban_Zen/status/178202855826653184,0,""
History Day,4,"Famous birthdays today include Kellie Pickler (24), John Elway (50)j, Leon Panetta (72), Mel Brooks (84) & the late Pat Morita.",2010-06-28 16:02:26 +0200,http://twitter.com/Historyday/status/17253324914,0,""
Mandy Moore,7,Very stirring ep of @60Minutes. The big game hunting story left me more than a little unsettled. Segment on Sec. Panetta was fantastic....,2012-01-30 05:02:57 +0100,http://twitter.com/TheMandyMoore/status/163834559241273344,0,""
John McCain,73,I recommend the President have a conversation with Secretary Panetta about the effects of the defense cuts on our national security,2011-11-22 00:11:48 +0100,http://twitter.com/SenJohnMcCain/status/138756524301488128,0,""
John McCain,17,"Ltr 2 Panetta on terrorist detainee sent 2 NY 4 trial. Bad call! Hold outside US! If acquitted & cant deport, then what? http://t.co/IiRhHP4",2011-07-13 16:49:06 +0200,http://twitter.com/SenJohnMcCain/status/91157205977538560,0,""
POLITICO,17,"Panetta defends Obama’s decision to withdraw all troops from Iraq by end of 2011, saying there was no other choice: http://t.co/0tNOPhOm",2011-11-15 18:32:59 +0100,http://twitter.com/politico/status/136496933433909248,0,""
Mike Allen,9,"AP's Bob Burns: Michelle Flournoy, most senior female Pentagon official in history, stepping down as chief policy adviser to SecDef Panetta",2011-12-12 21:19:37 +0100,http://twitter.com/mikeallen/status/146323340548780032,0,""
Arianna Huffington,47,"This week: The Iraq war ended. Panetta called it ""worth it,"" but the losses in lives & treasure paint a different pic http://t.co/ox39Zkk9",2011-12-18 16:15:01 +0100,http://twitter.com/ariannahuff/status/148421013166751744,0,""
Mike Allen,6,"Panetta to Brian Williams: ""we're a little safer..But I..don't think we ought to kid ourselves that killing Osama bin Laden kills al Qaeda""",2011-05-03 18:30:28 +0200,http://twitter.com/mikeallen/status/65453179407577088,0,""
Jake Tapper,57,"As POTUS walked into the chamber last night, he greeted Defense Secy Panetta with ""good job tonight!"" Re: SEAL rescue of Jessica Buchanan",2012-01-25 13:05:10 +0100,http://twitter.com/jaketapper/status/162143972611981313,0,""
Mike Allen,3,"Panetta on Hill -- deficit is threat to national security: ""There's no question that represents a threat that we need to pay attention to""",2011-02-10 18:43:47 +0100,http://twitter.com/mikeallen/status/35755824668217345,0,""
Mike Allen,13,"CNN 6:01 pm in Cairo; crowd gathering for announcement - ""STRONG LIKELIHOOD"" MUBARAK WILL LEAVE: CIA Dir. Panetta expects announcement today",2011-02-10 17:02:39 +0100,http://twitter.com/mikeallen/status/35730374713675776,0,""
Mark Knoller,5,Pres Obama says he fully supports DefSec Panetta &amp; Gen Allen's commitment to get the facts &amp; hold accountable anyone responsible.,2012-03-11 19:11:03 +0100,http://twitter.com/markknoller/status/178905894904528897,0,""
Mark Knoller,20,"On 60 MINUTES tonight, Scott Pelley interviews SecDef Panetta who still believes someone in Pakistan govt/military knew bin Laden was there.",2012-01-30 00:44:02 +0100,http://twitter.com/markknoller/status/163769401143857152,0,""
West Wing Report,30,"Israel won't give U.S. a heads-up if it attacks Iran, a U.S. intel official tells AP. SecDef Panetta thinks Israel could attack by June",2012-02-28 16:31:30 +0100,http://twitter.com/WestWingReport/status/174517087891496960,0,""
Mark Knoller,2,"Asked if Iran has said thanks, Panetta said ""not yet."" He said it shows US will respond responsibly despite Iran's provocative conduct.",2012-01-06 23:34:33 +0100,http://twitter.com/markknoller/status/155416992529129472,0,""
Mark Knoller,2,"Despite changes and budget cuts, Panetta says US military will remain capable across the spectrum and maintain complex set of missions.",2012-01-05 17:22:34 +0100,http://twitter.com/markknoller/status/154960992063852544,0,""
Mark Knoller,2,Panetta says US defense at a turning point & that US still faces a complex and growing array of security challenges around the globe.,2012-01-05 17:17:56 +0100,http://twitter.com/markknoller/status/154959825225261056,0,""
Mark Knoller,1,"At US Forces Iraq HQ last week, DefSec Panetta looked on as the colors were rolled up and inserted into a camoflage case.",2011-12-20 15:31:11 +0100,http://twitter.com/markknoller/status/149134756116828160,0,""
Mark Knoller,7,"Panetta told Pelley ""there are no options off the table"" for US action. He said an Iran nuclear weapon is ""unacceptable.""",2011-12-20 00:40:37 +0100,http://twitter.com/markknoller/status/148910640004730880,0,""
Mark Knoller,8,"Interview by Pelley for 60 MINUTES, Panetta said Iran needs a year of less to assemble a nuclear weapon - but cant say they definitely will.",2011-12-20 00:39:10 +0100,http://twitter.com/markknoller/status/148910274399842304,0,""
Mark Knoller,15,"On CBS,Scott Pelley also topped news with DefSec Panetta saying US ""will take whatever steps necessary to stop"" Iran nuclear weapon pgm.",2011-12-20 00:37:08 +0100,http://twitter.com/markknoller/status/148909762162065409,0,""
Breaking News,71,Afghan who drove vehicle onto runway just before US Defense Secretary Panetta arrived was trying to attack assembled US Marines - @Reuters,2012-03-15 09:12:01 +0100,http://twitter.com/BreakingNews/status/180204692272455680,0,""
Breaking News,86,US Defense Secretary Panetta arrives in Afghanistan on unannounced visit to talk with troops &amp; Afghan leaders in wake of shooting - @Reuters,2012-03-14 07:47:14 +0100,http://twitter.com/BreakingNews/status/179820968074674176,0,""
West Wing Report,5,U.S. forces are scheduled to leave the Afghan theater in 2014 - but Panetta says today combat role will end next year (per @NYTimes),2012-02-01 22:16:20 +0100,http://twitter.com/WestWingReport/status/164819394160103424,0,""
West Wing Report,1,Carney not sure if president has seen the #Marine urinating video but says he agrees with sentiments expressed by SecDef Panetta,2012-01-12 19:47:36 +0100,http://twitter.com/WestWingReport/status/157534205465722880,0,""
West Wing Report,7,"In addition to the $450 billion in defense cuts Panetta will outline, an automatic budget ax could chop $500B more beginning in Jan. 2013",2012-01-03 22:39:13 +0100,http://twitter.com/WestWingReport/status/154315906456092672,0,""
West Wing Report,3,Panetta may propose more troop reductions beyond what the fiscal 2012 budget calls for (27K fewer #Army & up to 20K fewer #Marines by 2016),2012-01-03 22:20:00 +0100,http://twitter.com/WestWingReport/status/154311069903495169,0,""
PolitiFact,1,RT @jaketapper: Prepping for our #THISWEEK exclusive with CIA director Leon Panetta -- his first network TV interview since getting the gig,2010-06-25 17:05:13 +0200,http://twitter.com/politifact/status/17020663993,0,""
Dana Perino,1,"@jimgeraghty a phrase comes to mind, ""keep your enemies close."" But don't see panetta for potus stories though. Will be on lookout in Iowa.",2011-04-27 13:56:10 +0200,http://twitter.com/DanaPerino/status/63209823428284416,0,63208395246804992
CBS News,13,"Leon Panetta first Pentagon chief to visit Libya, is confident new gov't will bring all groups together as ""one Libya"" http://t.co/nBseLGvI",2011-12-17 15:23:50 +0100,http://twitter.com/CBSNews/status/148045741770809346,0,""
The Associated Press,34,Panetta calls for a new probe into the Marines who posed with a logo resembling a notorious Nazi symbol: http://t.co/eAWGHCTd -MS,2012-02-11 01:32:03 +0100,http://twitter.com/AP/status/168130136896569344,0,""
The Associated Press,87,"For the first time publicly, Panetta cites the source of key intelligence for the bin Laden raid - a Pakistani doctor: http://t.co/coZzWlOi",2012-01-28 03:42:54 +0100,http://twitter.com/AP/status/163089639199084544,0,""
NBC News,8,MT @chucktodd Pentagon colleagues have scoop about Panetta delivering to POTUS plan of HOW to begin the Afghan drawdown; 10K troops by 2012,2011-10-13 00:26:35 +0200,http://twitter.com/NBCNews/status/124249631327657984,0,""
Christiane Amanpour,11,"Last yr, CIA Chief Panetta told @jaketapper on #ThisWeek he thought Osama bin Laden was in “tribal areas of Pakistan.” http://abcn.ws/b8s2sz",2011-05-05 22:40:02 +0200,http://twitter.com/camanpour/status/66240761661898752,0,""
Alder Yarrow,2,"Hmm $23 million dollars, or a sip of 1870 Lafite Rothschild.  Tough call, eh? I guess Panetta can't get the reward: http://t.co/Q60XPI1c",2011-10-28 01:47:19 +0200,http://twitter.com/vinography/status/129705767522668544,0,""
Business Insider,3,US Marine's Waiting To Hear Leon Panetta Speak In Afghanistan Were Told To Get Rid Of Their Weapons by @Elleodian http://t.co/JC1D8HPV,2012-03-14 21:25:29 +0100,http://twitter.com/businessinsider/status/180026889245700096,0,""
JTA | Jewish news,1,"US Secretary of Defense Leon Panetta left Egypt without Ilan Grapel, who is being held in Egypt on spying charges. http://j.mp/oeQf2l",2011-10-05 18:30:10 +0200,http://twitter.com/JTAnews/status/121623223761768448,0,""
JTA | Jewish news,2,U.S. Secretary of Defense Leon Panetta warned Israel about becoming more isolated in the Middle East than it is now. http://j.mp/q6rcVd,2011-10-03 21:30:02 +0200,http://twitter.com/JTAnews/status/120943709817802752,0,""
Douglas Kass,26,Hearing a story that Defense Secretary Panetta will  be quoted in Washington Post tomorr. that he expects Israel to attack Iran by June $SPX,2012-02-03 02:34:10 +0100,http://twitter.com/DougKass/status/165246667434631168,0,""
Maximilian Forte,2,Panetta also made it abundantly clear that His Imperial Majesty #Obama would again violate War Powers Act with #Syria as he did in #Libya,2012-03-08 08:42:17 +0100,http://twitter.com/1D4TW/status/177660497125060608,0,""
jeremy scahill,27,"With military families struggling & economy in the tank, what we really need is for Panetta to have $10k bottle of wine",2011-10-28 17:56:17 +0200,http://twitter.com/jeremyscahill/status/129949616979451904,0,""
Michael Calderone,8,"When I asked Ignatius about Panetta sourcing, he said ""One of the privileges of being a columnist is you get to read people's minds.""",2012-02-21 01:47:04 +0100,http://twitter.com/mlcalderone/status/171757794775670786,0,""
Andrea Mitchell,9,"Tough talk from Panetta gets standing O at Saban Forum: ""1st and foremost get to the damn table"" #SecDef warns Israel of growing isolation",2011-12-03 02:27:53 +0100,http://twitter.com/mitchellreports/status/142777038770675712,0,""
Andrea Mitchell,2,"typo that was ""no"" acknowledgement in condolence message from Clinton and Panetta of NATO strike error -bt say will help NATO investigation",2011-11-27 04:23:24 +0100,http://twitter.com/mitchellreports/status/140631781136277506,0,""
Andrea Mitchell,5,In jt statement np acknowledgement from Clinton and Panetta   NATO mistake but  strike on Pakistan soldiers huge diplo and   military mess,2011-11-27 04:20:29 +0100,http://twitter.com/mitchellreports/status/140631050262020097,0,""
Andrea Mitchell,9,Where was our govt in #earthquake? POTUS in Marthas Vineyard #SecDef Panetta at home Monterey Calif #SecClinton vaco NY Congress away,2011-08-23 21:40:01 +0200,http://twitter.com/mitchellreports/status/106088319703728128,0,""
Andrea Mitchell,13,POTUS had 9pm #Libya conf call w/ top aides Daley Donilon CIA'S Panetta Jt Chiefs Chairman Mullen plus NSC aides McDonough Brennan Rhodes,2011-08-22 04:13:47 +0200,http://twitter.com/mitchellreports/status/105462641107017728,0,""
John King,13,it's #superfail or #epicfail time ... perry calls on secdef panetta 2 resign in protest over defense cuts on the board now. #cnndebate,2011-11-23 03:10:53 +0100,http://twitter.com/JohnKingCNN/status/139163983524532224,0,""
Andrea Mitchell,3,"Panetta fo CIA:Wherever I go and whatever I accomplish in life I will always treasure the memory of leading you, America's silent warriors",2011-06-30 23:13:24 +0200,http://twitter.com/mitchellreports/status/86542879354388480,0,""
Marc Ambinder,10,"Officials confirm:  SecDef Gates will step down by July, Panetta nomm'd to replace; P4 to CIA;  LTG John Allen to ISAF; Thurs announcement",2011-04-27 13:43:25 +0200,http://twitter.com/marcambinder/status/63206612894093313,0,""
Lizzie O'Leary,3,"So 60 Minutes included a montage of Leon Panetta laughing, but left out him justifying killing a US citizen by drone. http://t.co/aDu3TkqH",2012-02-05 17:52:46 +0100,http://twitter.com/lizzieohreally/status/166202616911642624,0,""
Wolf Blitzer,8,You'll be interested in Part 2 of my exclusive interview w/ Leon Panetta & Hillary Clinton today in @CNNSitroom 4-6PM ET,2012-04-19 17:53:32 +0200,http://twitter.com/wolfblitzercnn/status/193004411008729089,0,""
NJDC,1,Sec. Panetta at #AIPAC2012: We do not have a containment policy. We have a policy of preventing #Iran from acquiring nuclear weapons,2012-03-06 16:26:26 +0100,http://twitter.com/NJDC/status/177052526955343872,0,""
Lockheed Martin,12,SecDef Panetta on F-35: It’s what we’re going to need...countries are all lined up waiting on this plane │ http://t.co/PaagsYBe (via AFPS),2012-02-15 23:33:12 +0100,http://twitter.com/LockheedMartin/status/169912168354029568,0,""
Eric Bischoff,1,Oh wait! of course he wont be fired. Leon Panetta is a democrat with no experience. A perfect choice for the job based on the Obamameter!,2009-12-30 01:26:11 +0100,http://twitter.com/EBischoff/status/7177432530,0,""
U.S. Inst. of Peace,5,"As Panetta and Dempsey testify about #Syria to the #HASC, Steven Heydemann says it's time to move past the Annan Plan: http://t.co/9jNrjUwy",2012-04-19 17:13:27 +0200,http://twitter.com/USIP/status/192994327209840641,0,""
U.S. Inst. of Peace,1,"Panetta now: attacks haven't worked in past, doesn't think will work in present b/c  clear US is headed in right direction right now.",2012-04-16 20:30:34 +0200,http://twitter.com/USIP/status/191956769143140352,0,""
Antiwar.com,4,Panetta walks tightrope between truth - Iran not pursuing nukes - and warmonger nutbaggery - BUT ALL OPTIONS ON TABLE! http://t.co/TTcKoCxC,2012-02-17 17:29:22 +0100,http://twitter.com/Antiwarcom/status/170545381590056960,0,""
U.S. Pacific Command,9,SecDef Panetta stated Pacific will be a growing focus for the American military but Middle East also remains a priority http://t.co/ywh7ZReJ,2012-03-10 00:55:02 +0100,http://twitter.com/PacificCommand/status/178267682674712576,0,""
The Joint Staff,50,"On behalf of the Joint Chiefs of Staff, congrats to Sec’y Panetta who was officially sworn in today as the 23rd Secretary of Defense.",2011-07-22 17:52:53 +0200,http://twitter.com/thejointstaff/status/94434750810423296,0,""
U.S. Marines,12,"How will DoD budget cuts affect you? - In his first U.S. policy speech, Secretary of Defense Leon Panetta laid out c... http://t.co/CWYSB470",2011-10-13 02:32:18 +0200,http://twitter.com/USMC/status/124281269394735104,0,""
U.S. Dept of Defense,6,"Watch LIVE in 5: http://t.co/QigAOYd2 #SecDef Panetta will speak at the Saban Forum in Washington, D.C. at 6:00 p.m. EST. #DoD",2011-12-02 23:55:09 +0100,http://twitter.com/DeptofDefense/status/142738602466615296,0,""
U.S. Dept of Defense,3,"#SecDef Panetta will welcome Colombian Minister of Defense, Juan Carlos Pinzon, to the Pentagon with an honor cordon at 3 p.m. EST. #DoD",2011-11-15 20:55:13 +0100,http://twitter.com/DeptofDefense/status/136532725296410624,0,""
AllMilitaryNews,2,"RT @WOTN Obama Gives Panetta a National Monument: In the 1990's, we were told that if we closed Army bases,... http://t.co/wZaTQzS9 #SOT",2012-04-23 06:54:06 +0200,http://twitter.com/AllMilitaryNews/status/194288012757188608,0,""
The Pentagon Channel,13,IN 10 MIN! SecDef Panetta  & CJCS GEN Dempsey testify at a House hearing on the Budget Request for FY13. WATCH at http://t.co/dDXVfjCW,2012-02-15 15:51:08 +0100,http://twitter.com/pentagonchannel/status/169795884257787905,0,""
The Pentagon Channel,6,NOW! SecDef Panetta & CJCS GEN Dempsey testify at a Senate hearing on the Budget Request for FY13. WATCH at http://t.co/dDXVfjCW,2012-02-14 15:46:00 +0100,http://twitter.com/pentagonchannel/status/169432208187203584,0,""
